player,rating
Andreas Halvorsen,-3.221981119614896
Chad Proehl,-3.2230127100742902
Dan Olsen,-3.2446087354021946
Faber Jamerson,-3.2446087354022124
Kirk Hanefeld,-3.2550017435386174
Gregory Casagranda,-3.2572133459962513
Kyle Ramey,-3.2605258084964723
Roman Robledo,-3.269073516988915
Daniel Nisbet,-3.271676087698417
Ernie Gonzalez,-3.2797515717117367
Jeff Templeton,-3.289260556886436
Audie Johnson,-3.3018523480840103
Blake Kennedy,-3.3125086069081475
Chad Kurmel,-3.3524692323861145
Leun-Kwang Kim,-3.3556707259904552
Donny Lee,-3.374162612811385
Brennan Webb,-3.39168929190145
Hiroo Kawai,-3.4097185525462197
Brian Ricketts,-3.4208337451747997
Bruce Smith,-3.4260021709876702
Cory McElyea,-3.433692246840266
Mark McCormick,-3.436061162534503
Bowen Xiao,-3.4418452671790223
Philip Barbaree,-3.445851579864381
Bryan Bigley,-3.4690866009612646
Sean Dougherty,-3.476525179146277
Bryden MacPherson,-3.4874740579212933
Craig Stadler,-3.5137455769307824
Taylor Funk,-3.603341253682433
Randy Lewis,-3.622891083736033
Ted Tryba,-3.6242045979712993
Mark Carnevale,-3.624204597971359
Jim McGovern,-3.6434814906201316
Miguel Suarez,-3.644788270740443
Savio Nazareth,-3.6506247632962094
David Hronek,-3.65503595013069
Jeff Rangel,-3.681531447284791
Ross Bell,-3.683812034192344
Tucker Wadkins,-3.692235593244708
Brian Hadley,-3.7169994511488196
Steven Young,-3.7227674555437162
Rhys Pugh,-3.7320380926323407
Chris Gilley,-3.7385916575952662
Michael Kinkopf,-3.7405861445174335
Matt Campbell,-3.7690735169889016
David Schultz,-3.7709160459154427
Clayton Portz,-3.7727125552052647
David Holmes,-3.7731631437147226
Jin Cheng,-3.7739886661757494
Scott Smith,-3.7773646651711736
David Solomon,-3.8338172223435785
Julien Brun,-3.846889327686242
Todd Fanning,-3.892418582890375
Jens Dantorp,-3.9095957487536555
Garrett Okamura,-3.927449343456186
Yui Ueda,-3.933692246841159
Jordan Payne,-3.9451361328423853
Nathan Tyler,-3.947099336874564
Chris Kaufman,-3.954870084352946
Alex Kim,-3.961645220251161
Trace Crowe,-3.9702228396996113
Brian McCann,-3.976498324563005
Vinnie Poncino,-3.9787595970883345
David Hutsell,-3.9943671198239024
Paul Trittler,-4.002181095196773
Fulton Allem,-4.013140005249839
Clark Richardson,-4.014443418020143
Lonny Alexander,-4.0145080620319815
Michael Hopper,-4.017690958344109
Vaita Guillaume,-4.022656248853019
Peter Jones,-4.0587028433872305
Brian Hutton,-4.066359235388333
Mark Sheftic,-4.097390117544818
Michael McCoy,-4.101229933721431
Alan Morin,-4.102435259266033
Kenny Leseur,-4.103341253682431
Jun Hak Lee,-4.106336083532596
Javier Cordova,-4.106533187128764
John O'Leary,-4.132410174516212
Charles Frost,-4.166725488276239
Eric Shriver,-4.1868267784785225
Loren Personett,-4.205042873705409
Eric Dietrich,-4.221981119614908
Merrick Bremner,-4.221981119614926
Judd Gibb,-4.232416438531791
Oskar Arvidsson,-4.23808869795034
Jeff Martin,-4.2550017435366785
Corey Prugh,-4.2861309782379715
Brandon Smith,-4.290905804885866
Dennis Downs,-4.306136703401867
Ryan Garrity,-4.312676673080251
Hiram Silfa,-4.328504293664047
Keith Clearwater,-4.360316905941921
Perry Moss,-4.362698116179868
Mitchell Sutton,-4.392418582890387
Willis Ring,-4.399203127600442
Darin Fisher,-4.401269353581766
Markus Brier,-4.409718552546225
Jose Trauwitz,-4.427307930481929
John Nieporte,-4.433692246841804
Efren Serna Jr.,-4.46706557834472
Ewan Porter,-4.473112915381412
Scott Medlin,-4.474254664527573
Ryan Zylstra,-4.492556203018716
Mike Heinen,-4.502336253301208
Brad Lardon,-4.507591107376876
Jeff Freeman,-4.527186061855158
Blake Olson,-4.54905954822617
Nathaniel Rau,-4.557385965587703
Grant Veenstra,-4.578764238400094
Devin Gee,-4.590473923885501
Rick Woodson,-4.605161549446935
David Carr,-4.618589457193118
Matthew Swan,-4.624204597971343
Kevin Stinson,-4.702175058824595
Tim Weinhart,-4.718524304034071
Dave McNabb,-4.729363906441237
Dave Levesque,-4.7669810414560265
Alan Cooke,-4.772712555205264
Lee Rinker,-4.781149731935564
Lee Houtteman,-4.782626848815468
Austin Jordan,-4.783857121366008
Adam D'Amario,-4.784387300924582
Chase Baldwin,-4.873854037750182
Matt Lee,-4.901269353581781
Keith Ohr,-4.926002170987666
Dennis Miller,-4.936061162534504
Kevin Savage,-5.023625701475834
Nolan Henke,-5.073404799964131
Manuel Trappel,-5.078764238400086
Mikey Moyers,-5.090925573447182
Jake Narro,-5.104172826949305
Zach Steffen,-5.119530169668024
Paul Claxton,-5.128223934124293
Jeffrey Schmid,-5.132410174516205
Cory Schneider,-5.132410174516211
Kevin Golding,-5.132780345005707
Azuma Yano,-5.145855802561763
Brian Rowell,-5.150414463271023
Drew Stoltz,-5.1770318571696725
Josh Whalen,-5.199773635393054
Alex Martin,-5.209317560605817
Eric Banks,-5.216999451149395
Jeff Olson,-5.222767455543701
Jerry Smith,-5.229363906441218
Dave Tentis,-5.229363906441247
Craig Stevens,-5.262051826408005
Chris Tallman,-5.264109943999463
Steve Lamontagne,-5.268498756971608
Ryan Stachler,-5.283857121366012
Dick Mast,-5.285522613015656
Aaron Krueger,-5.322362759407823
Jess Ferrell,-5.3294791686301695
David von Hoffmann,-5.421898182261669
Billy Downes,-5.422074229800067
Steve Holmes,-5.431631468700796
Greg Sonnier,-5.436854215869917
Tom Murray,-5.45169019980882
Chip Sullivan,-5.480726300050962
James Oh,-5.513018782255487
Min Lee,-5.518637930481935
Joe Boros,-5.551406457885436
David Ogrin,-5.573404799964117
Carlos Concha,-5.573404799964138
Todd Camplin,-5.575904968678476
Paul Chaplet,-5.606299305776762
Kirk Nelson,-5.638953241148944
Brooks Blackburn,-5.650118359448504
Inigo Urquizu,-5.677031857169661
Andrew Filbert,-5.746539991492204
Kelvin Burgin,-5.779908765255993
Matt Bova,-5.837200950318595
Angel Cabrera Jr,-5.852469232386694
Paul Earnest,-5.872406942229296
Justin YW Kim,-5.892418582890391
Brian Cairns,-5.900496768010011
Dave Eichelberger,-5.909637191121069
Cole Howard,-5.93606116253451
Austin Gutgsell,-5.936854215870002
Alejandro Quiroz,-5.964649983081419
Brad Sill,-5.970222839699594
Ian Keenan,-6.078764238400128
Kyle Bilodeau,-6.1223031221256035
Kiyoshi Miyazato,-6.145855802561899
Michael Blair,-6.199773635393061
Blaine Peffley,-6.209317560605843
Austin Peters,-6.222767455543686
Scott Erdmann,-6.24460873540222
Ryan Kennedy,-6.286761579521564
Mike Keymont,-6.291180416132016
Travis Wadkins,-6.325523352367282
Jeff Peck,-6.389489770989173
John Little II,-6.4476977369552255
Paul Norris,-6.477328081848718
Bennett Blakeman,-6.709317560605821
Frank Esposito Jr.,-6.729363906441189
Walker Lee,-6.769073516988911
Bill Murchison III,-6.786130978237984
Tyson Shinaut,-6.891689291901521
Simon Edwards,-6.945600292617209
Tim Parun,-6.94709933687459
Ron Streck,-7.073404799964138
Clayton Wonnell,-7.1923813534837455
Ben Boudreau,-7.193792453092998
Daniel Venezio,-7.2227674555437105
Zach Edmondson,-7.283857121366012
Michael Frye,-7.286130978238011
Scott Moran,-7.384120181372055
Ben Crenshaw,-7.501304755520457
Kip Henley,-7.514443418020151
Robert Calvesbert,-7.582385228458905
Dwayne Pearman,-7.603341253682416
Huang Ming-jie,-7.645699761601977
Dustin Volk,-7.729363906441097
Michael Barbosa,-7.740469917847015
Lee Rhind,-7.75500174353632
Mike Standly,-7.947697736955224
Craig Brischke,-7.998706296293173
Ian Marshall,-8.126137439466985
David Damesworth,-8.347848335696561
John Stoltz,-8.352469232386124
Mike Norman,-8.606533187128782
Preston Otte,-8.726067073020623
Dustin Garza,-8.951124029465186
John Bierkan,-8.95112402946521
Juan Campusano,-8.954870084352978
Peter Jung,-9.539522478002526
Clay Myers II,-9.773163143714768
Matt Pesta,-10.229363906441368
Craig Hinton,-10.409718552546234
Drew Goff,-10.420114285137688
Doug Wade,-10.78613097823803
Isaac Sanchez,-11.279908765255996
Guillermo Davila,-11.964649983081372
